	SRR493366	SRR493367	SRR493368	SRR493369	SRR493370	SRR493371
AC005520.1	0	0.47720517625061	0.702367354675857	0.28419438881706	0.440375108773827	0
AC005520.4	0	0	0	0	0	0
AC005521.1	0	0	0	0	0	0.12182529561601
AC005524.1	0	0	0	0	0	0
AC005531.1	0	0.09392848213933	0	0.107066651893197	0.164371682410291	0
AC005532.2	0.618095065224387	0.542755046306261	0	0	0	0
AC005534.2	0	0	0	0	0	0
AC005539.1	0	0	0	0	0	0
AC005551.1	0	0	0	0	0	0
AC005559.1	0	0	0	0	0	0
AC005562.2	0	0	0	0	0	0
AC005587.1	0	0	0.208848070143275	0	0	0
AC005588.1	0	0	0	0	0	0
AC005622.1	0	0	0.0646287468180849	0.0792149708286981	0.0706597213573365	0
AC005632.1	0	0	0	0	0	0.208840032081899
AC005632.3	0	0	0	0	0	0
AC005670.2	8.00553887125121	6.53487806000791	6.11236378744346	3.60315126263626	5.82025771690577	3.46209931538894
AC005682.1	0.196396013700596	0.344740479546804	0.0684038397647421	0.251617825856837	0.0748151553507535	0.0643977242044313
AC005697.1	0	0	0	0	0	0
AC005702.1	0	1.10868793493706	0	0.750128471101525	0	0
AC005702.2	0	0.0937591786623412	0	0.0852496143389278	0	0
AC005702.3	1.02716083595315	1.35218394366967	1.41896167134806	2.39820441707941	3.19002728686625	5.90606317965186
AC005702.4	0	0	0	0	0	0
AC005722.1	0	0	0	0	0	0
AC005726.1	1.86828018367212	1.27500094799298	1.07657084724261	1.21443064710737	1.59925499282585	1.12274922181498
AC005730.1	0	0	0	0	0	0
AC005740.1	0	0	0	0	0	0
AC005740.2	0	0	0	0	0	0
AC005741.1	0	0	0	0	0	0
AC005758.1	0	0	0	0	0	0
AC005771.1	0	0	0	0	0	0
AC005776.1	0	0	0.68541399759164	0	0.787491578895751	0.688194651948877
AC005777.1	0	0	0	0	0	0
AC005779.2	0.343352084999552	0.604979481987288	0.231632056083702	0.865457356001464	0.257519857275915	0.223419815032412
AC005786.1	0	0	0	0	0	0
AC005798.1	0	0	0	0	0	0
AC005822.1	0.15384906703165	0	0	0	0	0
AC005828.6	1.63954453609564	0	0	0	0	0
AC005828.7	0	0	0	0	0	0
AC005829.1	0	0	0	0.350699604865998	0.313254642851375	0
AC005829.2	0	0	0	0	0.22849545597934	0
AC005832.2	0	0	0	0	0	0
AC005832.3	0	0	0	0	0	0
AC005832.4	19.4334223635324	8.5347539029071	4.62439790561584	4.40368574936249	9.63763792787391	11.125257728851
AC005833.1	8.62313767523485	6.70487463279848	7.03758019199946	7.02581754172635	6.40363396713628	5.58990073385196
AC005837.2	0	0	0	0	0	0
AC005838.1	0	0	0	0	0	0
AC005840.1	0	0	0	0.529530266878837	0	0.82730456088586
AC005840.3	0	0	0.0382287386466257	0.046737686965403	0	0
AC005865.2	0.806430820754511	1.3134441529925	1.00775744822625	0.25496047450055	0.181299301359439	0.282243063519047
AC005868.1	0	0	0	0	0	0
AC005899.2	0	0	0	0	0	0
AC005906.1	0	0	0	0	0.254830386752628	0
AC005908.1	0	0	0	0	0	0
AC005912.1	0	1.35363661228197	1.04219277492929	0	1.1987836216327	1.03026761526831
AC005921.1	0	0	0	0	0	0
AC005943.1	27.587814163052	28.1558109460345	29.3703576615976	26.7435966079256	21.412437264213	28.5620585646457
AC005951.1	0	0	0	0	0	0
AC005972.1	0	0	0	0	0	0
AC005972.2	0	0	0	0	0	0
AC006001.1	0.417228420414353	0.36607606560055	0	0	0	0
AC006001.3	17.2655041776475	16.4105329407404	14.2003598464112	11.4712192137626	13.0857908482591	10.5978556616103
AC006001.4	2.00944002067128	0	1.33349146843883	5.31838791632429	8.01409102794717	3.27257525451003
AC006006.1	0	0	0	0	0	0
AC006011.1	10.9708955363955	14.7395955038076	0.0180377522636388	1.82545885122371	4.62937935691668	2.69597469847618
AC006011.2	0.128874214949789	0	0	0	0	0
AC006015.1	0	0	0	0	0	0
AC006020.1	0	0	0	0	0	0
AC006022.1	0	0	0	0	0	0
AC006023.1	0	0	0.871346857712227	0	0	0
AC006023.2	0	0	0	3.48112353038166	0	0
AC006026.1	0.0781306911796046	0	0	0	0	0
AC006026.2	0	0	0	0	0	0
AC006028.1	0	0	0	0	0	0
AC006030.1	0	0	0.0505017887626315	0.0677879025774303	0	0.0190932847190137
AC006033.1	0	0	0	0	0	0
AC006042.3	0	0	0.0682988536818849	0.0837430329277155	0	0
AC006059.2	0.669267472576139	0.0268233708886807	0.247344421336973	0	0.956195702987818	0.0346097204852943
AC006064.6	6.63506559412199	7.80745036353899	7.94670533914544	4.36385010558409	3.22385902047618	2.68342092867731
AC006065.1	0	0	0	0	0	0
AC006065.2	0	0	0	0	0	0
AC006077.1	0	0	0	0	0	0
AC006115.2	0	0	0	0	0	0
AC006116.1	0.0636693214632939	0	0	0	0	0.0416405638681319
AC006116.2	0	0	0.216518954752446	0.133253511933454	0.118877249959119	0.102519175581133
AC006116.3	0	0	0	0	0	0
AC006116.7	2.16156287324763	1.40353098806295	4.83994427769193	5.69773218282081	2.7539013821803	7.04412603212681
AC006122.1	1.40676933964242	0	0	0.770223800429393	0.324064156655274	0.950916429518414
AC006130.2	0	0	0	0	0	0
AC006133.1	0	0	0	0	0	0
AC006144.1	0	0	0.0654506388598041	0.0762857232654438	0.135741691892003	0.0584279326633625
AC006158.1	0	0	0	0	0	0
AC006160.2	0	0	0	0	0	0
AC006195.1	0	0	0	0	0	0
AC006197.1	0	0	0	0	0	0
AC006199.1	0	0	0	0	0	0
AC006210.1	0	0	0	0	0	0
AC006210.2	0	0	0	0	0	0
AC006236.1	0	0	0	0	0	0
AC006254.1	0.114259166643149	0.0439954968319339	0.0292660516681603	0.0307987176462892	0	0.0781185012311999
AC006254.2	0	0.947644411716801	0.742647340704622	0	0	0
AC006254.3	0	0	0	0.154748381872428	0	0
AC006262.4	0	0	0	0	0	0
AC006270.2	0	0	0	0	0	0
AC006270.3	0	0	0	0	0	0
AC006272.2	0	0	0	0	0	0
AC006326.1	0	0	0	0	0	0
AC006328.1	0	0	0	0	0	0
AC006328.2	0	0	0	0	0	0
AC006329.2	0	0	0	0	0	0
AC006335.1	0	0	0	0	0	0
AC006335.2	0	0	0	0	0	0
AC006335.3	0	0	0	0	0	0
AC006338.1	0	0	0	0	0	0
AC006338.2	0	0	0	0	0	0
AC006349.1	0	0	0	0	0	0
AC006355.1	0	0	0	0	0	0
AC006362.1	0	0	0	0	0	0
AC006363.1	0	0	0	0	0	0
AC006366.1	0	0	0	0	0	0
AC006380.1	0	0	0	0	0	0
AC006386.1	0	0	0	0	0	0
AC006386.2	0	0	0	0	0	0
AC006390.1	0	0	0	0	0	0
AC006427.1	0	0	0	0	0	0
AC006441.2	0	0	0	0	0	0
AC006441.5	0	0	0	0	0	0
AC006445.1	0	0	0	0	0	0
AC006445.2	0	0.736975724896169	0	0	0	0
AC006449.4	1.46022535561089	5.94490304561078	5.44003483178687	2.60977140437452	4.92090600274825	0
AC006453.1	0	0	0	0	0	0
AC006453.2	0	0	0	0	0	0
AC006453.3	0.117689942753565	0.103295910794781	0.163889504272477	0.100607073482282	0	0
AC006453.4	0	0	0	0	0	0
AC006455.2	0	0	0.120242883531987	0	0.132203540410472	0
AC006455.3	0	0	0	0	0	0
AC006455.6	0	0	0	0	0	0
AC006455.7	0	0	0	0	0	0
AC006457.1	0	0	0	0	0	0
AC006461.1	0	0	0	0	0	0
AC006463.1	0	0	0	0	0	0
AC006466.1	0	0	0	0	0	0
AC006480.1	0	0.530426074860478	0	0	0	0
AC006483.1	0	0	0.590238856196178	0	0.673891214439355	0
AC006484.1	0	0	0	0	0	0
AC006486.1	2.47820494852343	2.88559133795742	0	0	1.63414324005089	0
AC006499.1	0	0	0	0	0	0
AC006499.2	0	0	0	0	0	0
AC006499.3	0	0	0	0	0	0
AC006499.4	0	0	0	0	0	0
AC006499.5	0	0	0	0	0	0
AC006499.6	0	0	0	0	0	0
AC006499.7	0	0	0	0	0	0
AC006499.8	0	0	0	0	0	0
AC006504.3	0.719399010328747	0.631498384845866	0.747181414162401	0	0.277418178610399	0.240889885224233
AC006504.4	0	0	0	0	0	0
AC006504.6	0	0	0	0	0	0
AC006509.1	0.54811056786888	0.240599971101349	0	0.731765636321913	0.409869329312735	0.630162404623777
AC006509.2	0	0	0	0	0	0
AC006511.1	0.848021900801293	0	0	0	0	0
AC006511.2	0	0	0	0	0	0
AC006512.1	0	0	0	0	0	0
AC006512.2	0	0	0	0	0	0
AC006517.1	0	0	0	0	0	0
AC006518.1	0	0	0.0381761667498496	0	0	0.0361854373259398
AC006518.2	0.0551021858933086	0.0483667827229822	0	0.0472027521840011	0.0842220821035172	0.0426456211025798
AC006518.3	0	0	0.0381761667498496	0	0	0.0361854373259398
AC006518.4	0.0551021858933086	0.0483667827229822	0	0.0472027521840011	0.0842220821035172	0.0426456211025798
AC006518.5	0	0	0.0381761667498496	0	0	0.0361854373259398
AC006518.6	0.0551021858933086	0.0483667827229822	0	0.0472027521840011	0.0842220821035172	0.0426456211025798
AC006518.7	0	0	0	0	0	0.0457066980851051
AC006518.8	0	0	0	0	0	0.0457066980851051
AC006529.1	0	0	0	0	0	0
AC006530.1	0	0	0	0	0	0
AC006538.2	0	0	0	0	0	0
AC006539.1	0	0	0.265344935775778	0	0.296079029049041	0
AC006539.2	0.632130570878041	0.555075897734625	0	0	0.243288251757949	0.210943250829296
AC006539.3	0	0	0	0	0	0
AC006548.1	0	0	2.40654570091814	2.98779332725171	0	1.76977298592961
AC006548.2	0	0	0	0	0	0
AC006548.3	0	0	0	0	0	0
AC006557.2	0	0	0	0	0	0
AC006557.4	0.0496308058285689	0	0.0528839807176421	0	0.0917033269040663	0.156847892430354
AC006557.5	0.198514917894374	0	0	0	0	0
AC006600.1	0	0	0	0	0	0
AC006924.1	0	0	0	0	0	0
AC006927.1	0	0	0	0	0	0
AC006927.2	0	0	0	0	0	0
AC006927.3	0	0	0	0	0	0
AC006927.4	0	0	0	0	0	0
AC006927.5	0	0	0	0	0	0
AC006946.1	0	0	0	0	0.613141582786745	0.535761175738066
AC006960.1	0	0	0	0	0	0
AC006965.1	0	0	0	0	0	0
AC006967.1	0	0	0	0	0	0
AC006970.1	0	0.507709500010415	0.398723146605475	0	0	0.393944056720427
AC006970.2	0	0	0	0	0	0.138220257495991
AC006971.1	0	0	0	0	0	0
AC006978.1	0	0.630251224708593	0.583279971974591	0.409264734574027	0.273812920474955	0.2358538442746
AC006978.2	0.0219186352309032	0	0.417542153635912	0	0	0
AC006986.1	0	0	0	0	0	0
AC006987.1	1.06705478469993	0.936671954246928	0.738910293539332	2.45760314642075	1.09719011463748	1.42874377866188
AC006987.2	3.91253421056641	4.99558375598362	2.70933774297755	3.07200393302594	3.29157034391246	5.00060322531657
AC006987.3	0	0	0	0.930687079857785	1.24695059013047	0.362340397749313
AC006987.4	0	0	0	0	0	0
AC006989.1	0	0	0	0	0	0
AC006994.1	0	0	0	0	0	0
AC007000.1	0.949628828217215	0.477755078592383	0.214342094814334	0.972868727528644	0.797241341805624	0.455428134697872
AC007000.2	0.4002002088599	0.351275914696678	0	0	0	0.268845759168501
AC007012.1	0	0	0	0	0	0
AC007016.1	0	0	0.99772024052239	0	1.15370572702983	0
AC007040.2	0.999402019628975	0.581754499417424	0.143186821301359	0.119369650036656	0.0559521181793654	0.479525525422288
AC007041.1	0	0	0.0914771714220847	0.112541783091308	0	0
AC007064.1	0	0	0	0	0	0
AC007064.3	0	0	0	0	0	0
AC007064.4	0	0	0	0	0	0
AC007066.1	0	0	0	0	0.466341515230585	0
AC007068.1	0.864643763344484	0.662671852781116	0.135336115947954	1.45296905395648	0.96184770232346	0.660754062549387
AC007068.2	0	0	0	0	0.435923888422431	0
AC007098.2	0	0	0	0	0	0
AC007115.1	0	0	0	0	0	0
AC007136.1	0	0	0	0	0	0
AC007151.1	0	0	0	0	0	0
AC007160.1	0	0	0	0	0	0
AC007161.1	0	0	0	0	0	0
AC007161.2	0	0	0	0	0	0
AC007179.3	0	0	0	0	0	0
AC007182.2	0.544345023747045	0.478406157042641	0	0	0.423964388859068	0
AC007192.1	0	0.581079451290382	0	0.584568829955615	0	0
AC007204.1	0	0	0	0	0	0
AC007204.2	0	0	0	0	0	0
AC007207.1	0	0	0	0	0.597648611383908	0
AC007215.1	0	0	0	0	0	0
AC007216.5	0	0	0	0	0	0
AC007224.1	0	0	0	0	0	0
AC007225.1	0.0764631916806179	0.201320270214226	0.0532903905504183	0.195738868648588	0.116395486762493	0.0500583113294872
AC007225.2	0	0	0	0	0	0
AC007229.1	0	0	0	0.488099173627547	0	0
AC007237.1	0	0	0	0	0	0
AC007238.1	0	0.0792748526004218	0	0	0	0
AC007240.1	0.34353214675718	1.00475712545842	0.494027176456298	0.297261602300435	0.263456515045283	0.31463630532384
AC007241.1	0	0	0	0	0	0
AC007253.1	0	0	0.12308127767334	0	0	0
AC007255.2	0	0	0	0	0	0
AC007256.1	0	0	0.0685496065843085	0	0.0373552812125048	0.0321230183572828
AC007262.1	0	0	0	0	0	0
AC007274.1	0	0	0	0	0	0
AC007274.2	0	0	0	0	0	0
AC007274.3	0	0	0	0	0	0
AC007275.1	0	0	0	0	0	0
AC007279.1	0	0.167475926745289	0.2652363083742	0	0.14597976933175	0.252079493372092
AC007283.2	0	0	0	0	0	1.71857342231983
AC007312.1	0	0	0	0	0	0
AC007318.1	1.54896482330193	2.36122152057784	0.880917213698311	1.05770153781812	0.631717071599242	1.05381260380767
AC007318.2	0.987711951423014	0.964668130775394	1.00716725825357	0.733474195365409	0.30857517306401	0.397823642424963
AC007322.1	0	0	0	0	0	0
AC007322.2	0	0	0	0	0	0
AC007322.3	0	0	0	0	0	0
AC007322.4	0	0	0	0	0	0
AC007325.1	0.0689562614653913	0	0	0	0	0
AC007325.2	0	0	0	0	0	0
AC007325.3	0	0	0	0	0	0
AC007325.4	1.39251472050859	0.240021996666418	0.515929968239278	0.260468659272604	0.555104996491416	0.719582639888786
AC007326.1	0	0	0	0	0	0
AC007326.3	0	0	0	0	0	0
AC007326.4	7.47085784595849	6.41851773836166	7.97437176397883	6.27415743115072	6.29343323076629	6.24146963712432
AC007327.1	0	0	0	0	0	0
AC007342.2	0	0	0	0	0	0
AC007342.3	0.106132171065241	0.0352186079679423	0.254467508426958	0.135247887975993	0.121270469538082	0.126145497667752
AC007346.1	0	0	0.127113391241877	0	0.139654066200364	0
AC007346.2	0	0	0	0	0	0
AC007347.2	0	0	0	0	0	1.85972152814319
AC007363.1	0	0	0	0	0	0
AC007365.2	0	0	0	0	0	0
AC007375.1	0	0	0	0	0	0
AC007376.1	0	0	0	0	0	0
AC007383.1	0	0	0	0	0	0
AC007383.6	1.20634401273609	0	1.32515704747997	1.69057518737512	2.51263247977475	2.00560795656243
AC007386.1	0	0	0	0	0	0
AC007387.1	0	0	0	0	0	0
AC007389.2	0	0	0	0.784756893526498	0	0
AC007389.4	0	0.179286438356263	0	0	0	0.135069497617737
AC007390.1	0	0	0	0	0	0
AC007394.1	0	0	0	0	0	0
AC007395.1	0	0	0	0	0	0
AC007424.1	0.0463048486865292	0.0805944564712151	0.0320296224817815	0.0391296234710341	0.104720587879517	0.0299891233646802
AC007435.1	0	0	0	0	0	0
AC007448.1	0	0	0	0	0	1.12068493082316
AC007450.2	0	0	0	0	0	0
AC007450.3	0	0	0	0	0	0.984308038083192
AC007450.4	0	0	0	0	0	0
AC007458.1	0	0	0	0	0	0
AC007494.1	0	0	0	0.185137376701902	0	0
AC007536.1	0	0	0	0	0	0
AC007537.1	0	0	0	0	0	0
AC007537.2	0	0	0	0	0	0
AC007537.3	0.822229444391038	0.360886508715022	0.714544714357556	0.705605035266348	0.786929879876804	0.67977480518642
AC007547.1	0	0	0	0	0	0
AC007547.2	0	0	0	0	0	0
AC007547.3	0	0	0	0	0	0
AC007551.1	0	0	0	0	0	0
AC007551.2	0	0	0	0	0	0
AC007552.1	0	0	0	0	0	0
AC007559.1	0	0	0	0	0	0
AC007560.1	0	0	0	1.38057964866848	0	0
AC007562.1	0	0	0	0	0	0
AC007563.3	0	0	0	0	0	0
AC007566.2	0	0	0	0	0	0
AC007568.1	0	0	0	0	0	0
AC007599.1	0	0	0	0	0	0
AC007603.3	0	0	0	0	0	0
AC007610.3	0	0	0	0	0	0
AC007618.1	0	0	0.078607992829419	0	0	0
AC007618.2	0	0	0.078607992829419	0	0	0
AC007619.2	0	0	0.207272710085918	0	0	0
AC007619.3	0	0	0.207272710085918	0	0	0
AC007620.1	0	0	0	0	0	0
AC007621.1	0	0	0	0	0	0
AC007621.2	0	0	0	0	0	0
AC007622.1	0	0	0	0.600959087179692	0.268236561605654	0
AC007663.1	0	0.104453362840499	0.165720496320046	0.101740064516392	0.272270771786424	0.0781734290123926
AC007677.1	0	0	0	0	0	0
AC007679.2	0	0	0	0	0	0
AC007679.4	0	0	0	0	0	0
AC007683.1	0	0.265469745854871	0	0.130216290688326	0.116297475900545	0.100691774280196
AC007685.1	0	0	0	0	0	0
AC007686.1	0	0.75947338680388	1.19648352160211	0	0	0.291307470857137
AC007688.1	0	0.380037801643896	0	0.556576869274709	0	0
AC007690.1	0	0	0	0	0	0
AC007718.1	0	0	0	0	0	0
AC007731.1	0.501200087387826	0.441624304267725	0.409656650299276	0.92680408666111	0.317865030544166	0.435411575128161
AC007731.4	0	0	0.434227163514288	0	0	0
AC007738.1	0	0	0	0	0	0
AC007742.1	0	0	0	0	0	0
AC007742.2	0	0	0	0	0	0
AC007751.1	0	0	0	0	0	0
AC007785.2	0	0	0	0	0	0
AC007790.1	0	0	0	0	0	0
AC007834.2	0	0.63096013882649	0.495306994443158	0	0	0
AC007842.1	0.34081640344594	0.0897324534412932	0.0950299488382916	0.174428366955405	0.492677246535237	0.335676242651181
AC007842.2	0.34081640344594	0.0897324534412932	0.0950299488382916	0.174428366955405	0.492677246535237	0.335676242651181
AC007846.2	0	0	0.150058996716296	0.185454081909568	0.16546648306853	0
AC007849.2	0	0	0	0	0	0
AC007881.1	0	0	0	0	0	0
AC007899.1	0	0	0.150545429769929	0	0.167749982516459	0
AC007906.2	1.84729073368289	2.14065329581738	2.16381093649288	1.817552450862	1.89113321286807	1.71687508741833
AC007908.1	0	0	0	0	0	0
AC007919.1	0	0	0	0	0	0
AC007919.2	0	0	0	0	0	0
AC007923.2	0.179741247504391	0	0.0627061142822685	0.153678686227972	0.206456726826077	0.0759149495621627
AC007923.3	0	0	0	0	0	0
AC007954.1	0	0.343720334083875	0	0	0	0
AC007956.1	0	0	0.236509467480752	0	0.78937964682076	0.456633007306548
AC007967.1	0	0	0	0	0	0
AC007967.2	0	0	0	0	0	0
AC007967.3	0	0	0	0	0	0
AC007967.4	0	0	0	0	0	0
AC007969.1	0	0.879926223439553	1.03475507462843	0.432666186204346	1.47026398743953	0.334651135950752
AC007969.2	0	0	0	0	0	1.89267525620571
AC007991.1	0	0	0	0	0	0
AC007992.1	0	0	0	0.139243793794775	0	0.107154072943772
AC007992.2	0	0	0	0	0	0
AC007993.1	0.0571150086088636	0	0	0	0	0
AC007998.1	0	0	0	0	0	0
AC007998.2	0	0.618362065220287	0.417505672243486	0	0.468788185176864	0.823393308244878
AC008011.1	0	0	0	0	0	0
AC008012.1	1.47280968523138	0.622776867889902	1.6662162603109	2.1254341878862	1.54774062725113	2.28856167674834
AC008013.1	0	0.378946104242438	1.56996630089019	1.32229762831959	0.421716740341975	0.953474304679846
AC008013.2	0	0.614387969480303	0	0	0	0
AC008013.3	0	0	0	0	0	0
AC008015.1	0	0	0	0	0	0
AC008026.1	0	1.63888937113842	0.646761816155988	0	0.464806089784363	0
AC008026.2	0	0	0	0	0	0
AC008033.1	0	0	0	0	0	0
AC008033.2	0	0	0	0	0	0
AC008038.1	1.01756898636134	1.62604335792832	0.812829866300948	0.426957858650543	1.31325877657273	0.797493518123447
AC008040.2	0	0	0	0	0	0
AC008040.3	0	0	0	0	0	0
AC008040.4	0	0	0	0	0	0.141087905066437
AC008055.1	0	0	0	0	0	0
AC008065.1	0	0	0	0	0	0
AC008066.1	0	0	0	0	0	0
AC008069.1	0	0	0	0	0	0
AC008072.1	0.660008100995207	0.82660873913173	0.802033140219501	0.973761354659945	1.04657279488696	1.49969742294221
AC008073.3	0.0706084523620801	0	0.0547703655599345	0.10356343172623	0.0676735020584177	0.187372708985111
AC008074.1	0	0	0	0	0	0
AC008105.2	0	0	0.876035673845293	1.18667790422385	0.345170711848848	0
AC008121.1	0	0	0	1.0411589667735	0	0
AC008126.1	0	0	0	0	0	0
AC008127.2	0	0	0	0	0	0
AC008132.1	0.088660722667623	0.150646709126297	0.0176590045580712	0.226787055074215	0.43889616482852	0.139936197106207
AC008132.2	0	0	0	0	0	0
AC008134.1	0	0	0	0	0	0
AC008147.3	0	0	0	0	0	0.463264742381517
AC008147.4	0	0	0	0	0	0
AC008155.1	0	0	0	0	0	0.376974610431795
AC008162.1	0	0	0	0	0	0
AC008162.2	0	0	0	0	0	0
AC008163.1	0.435139393399746	0.621653888069849	0.462201580531948	0.193826729422932	0.312623752073832	0.277562658258526
AC008171.1	0	0	0	0	0	0
AC008175.2	0	0	0	0	0	0
AC008264.1	0.635970152646037	0	0	0.555676845543053	0	0
AC008267.1	0.142368519352749	0	0	0	0	0
AC008267.2	0.646710434823488	0.276497788541728	0.109189195880061	0.299547335664998	0.239986329283543	0.112651240483329
AC008267.3	1.17349328221189	0.618102713573554	0	1.00823815863256	0.899700512848378	0.622358755526484
AC008267.4	0	0	0	0	0	0
AC008267.5	0	0	0	0	0.956200871197611	0
AC008267.6	0	0	4.4373667026211	0	0	4.34054058743577
AC008277.2	0	0	0	0	0	0
AC008280.1	0	0	0	0	0	0
AC008280.2	0	0.77956631874752	0	0	0.208838801432362	0
AC008379.1	0	0	0	0	0	0
AC008385.1	0.675066173056193	0	0	0	0	0
AC008393.2	0	0	0	0	0	0
AC008397.1	0	0	0	0	0	0
AC008397.2	0.0630155133194773	0.0994990607476897	0.134441751533724	0.258860707121553	0.146049716986545	0.231435336209758
AC008403.1	0	0	0.813357665895077	1.20967377057963	0	0
AC008410.1	0	0	0	0	0	0
AC008413.1	0	0	0	0	0	0
AC008417.1	0	0	0	0.27744043137907	0.247650390637979	0
AC008427.1	0	0	0	0	0	0
AC008429.2	0	0	0	0	0	0
AC008429.4	0	2.65868638734513	0	0	0	0
AC008432.1	0	0	0	0	0	0
AC008443.7	0	0	0	0	0	0
AC008446.1	0	0	0	0	0.428490960575218	0
AC008463.1	0	0	0	0	0	0
AC008481.1	0	0	0	0.486518200731036	0.869744411163816	0
AC008481.2	0	0.308838007220994	0.487213524471709	0.303848196513287	0	0.235420837161392
AC008481.3	0	0	0	0	0	0
AC008489.1	0	0	0	0	0	0
AC008494.1	0.203294164350579	0.356930540937435	0.847579835493387	0.523284392852382	0.466939117335963	0.822733108232578
AC008496.1	0	0	0	0	0	0
AC008498.1	0	0.308838007220994	0.487213524471709	0	0.542493361565735	0.235420837161392
AC008507.1	0	0	0.150058996716296	0.185900400274147	0.33093296613706	0
AC008514.2	0	0.0957782109710189	0.151994215930495	0	0	0.0716261507690054
AC008521.1	0	0	0	0	0	0
AC008521.2	0	0	0	0	0	0
AC008526.1	0	0.64846973078014	0	0	0	0
AC008537.1	0	0	0	0	0	0
AC008543.2	0	0	0	0	0	0
AC008549.3	0	0	0	0	0	0
AC008550.1	0	0	0	0	0	0
AC008555.4	0	0	0	0	0	0
AC008555.7	0	0	0	0	0	0
AC008562.1	0	0	0	0	0	0
AC008565.1	0.178002135583188	0.312494807064789	0	0	0.136115121639249	0
AC008567.1	0	0	0.260428946065065	0	0.190078201922568	0.0818819324048275
AC008571.1	0	0	0	0	0	0
AC008575.1	0	0	1.42984462284505	0	1.27041707914385	0
AC008581.2	1.01371922153592	1.60129730285987	3.65492231006088	3.53078895735191	2.78210842319997	0.0400825293995959
AC008592.3	1.04369886562033	0	0.71070048786929	0	0	0
AC008608.1	0	0	0	0	0	0
AC008620.1	0	0	0	0	0	0
AC008620.2	0	0.0799056074590905	0	0	0	0
AC008622.1	0	0	0	0	0	0.719701485946268
AC008622.3	0	0	0	0	0.0099781835253537	0
AC008626.1	0	0	0.909700877800718	1.16407927921415	0	0
AC008626.2	1.40507699658324	1.53653291959419	0	0	0	0
AC008628.1	0	0	0	0	0	0
AC008628.2	0	0	0	0	0	0
AC008629.2	0	0	0	0	0	0
AC008629.3	0	0	0	0	0	0
AC008638.1	0	0	0	0	0	0
AC008638.2	0	0	0	0	0	0
AC008638.3	0	0	0	0	0	0
AC008676.2	0	0	0	0	0.370100494341689	0
AC008676.3	0	0.0819117928825082	0.0217806388928501	0.0533187506114529	0	0.0608892873485428
AC008677.1	0.0916487455409209	0.0803850595334283	0	0.0781866302586391	0	0
AC008677.2	0	0	0	0	0	0
AC008677.3	0	0	0	0	0	0
AC008687.1	0	0	0	0	0	0
AC008687.4	0.4896953795056	0.344779741894315	0	0.0827206646030439	0.606968417150361	0.591049283513955
AC008687.5	0	0	0	0	0	0
AC008687.6	0	0	0	0	0	0
AC008687.7	0	0	0	0.145406897826985	0.340359040343574	0.568682325480599
AC008687.8	0	0	0	0	0	0
AC008694.1	0	0	0	0	0	0
AC008694.2	0	0	0	0	0	0
AC008695.1	0	0	0	0	0	0
AC008696.1	0	0	0	0.246814365751425	0	0
AC008716.1	0	0	0	0	0	0
AC008723.1	0	0	0	0	0	0
AC008725.1	0	0	0	0	0	0
AC008737.2	0	0	0	0	0	0
AC008739.2	0	0.732021875028918	0	0	0	0
AC008739.3	0	0	0	0	0	0
AC008740.1	0	0	0.491164755372312	0	0	0
AC008740.2	0	0	0	0	0	0
AC008745.1	0	0	0.790723978491809	0	0	0
